"accountid","word"
2480,"feel"
2480,"pain"
2481,"night"
2483,"nice"
2483,"question/answer"
2483,"require"
2483,"attend"
2483,"dear"
2485,"period"
2485,"emergency pills"
2485,"goodnight"
2485,"emergency pills"
2485,"emergency pills"
2485,"(un)safe/days"
2489,"pain"
2489,"sexual"
2489,"sex"
2489,"feel"
2489,"pain"
2490,"condom"
2490,"burst"
2491,"period"
2491,"irregular"
2491,"discharge"
2491,"regular"
2491,"pain"
2491,"low"
2491,"abdominal"
2491,"question/answer"
2491,"question/answer"
2491,"lose"
2491,"sex"
2491,"stress"
2491,"anytime"
2491,"wife/husband/partner"
2491,"sex"
2492,"implant"
2492,"time"
2492,"feel"
2492,"tire"
2492,"leg"
2492,"effect/side effect"
2492,"family planning"
2494,"true"
2494,"contraception/method"
2494,"cervical"
2494,"cancer"
2494,"wife/husband/partner"
2494,"HIV/AIDS"
2494,"child"
2494,"afraid"
2494,"wait"
2494,"question/answer"
2494,"prep"
2494,"real"
2494,"patner"
2494,"positive"
2494,"negative"
2494,"child"
2494,"prep"
2494,"prevent"
2494,"hiv/aids"
2494,"disadvantage"
2494,"prep"
2494,"deep"
2494,"kiss"
2494,"hiv/aids"
2494,"consult"
2494,"touch"
2494,"fluid"
2494,"infect"
2494,"person"
2494,"cut"
2494,"infect"
2494,"wait"
2494,"response"
2494,"erection"
2496,"injection"
2496,"attend"
2496,"period"
2496,"reason"
2496,"attend"
2499,"effect/side effect"
2499,"injection"
2499,"contraception/method"
2499,"family planning"
2500,"condom"
2500,"contraception/method"
2500,"prevent"
2500,"pregnant"
2501,"safe"
2501,"lady/girl"
2501,"real"
2502,"sexual"
2502,"active"
2506,"fertility/infertility"
2506,"fertility/infertility"
2507,"reduce"
2507,"chance"
2507,"infect"
2507,"HIV/AIDS"
2507,"virus"
2510,"irregular"
2510,"period"
2510,"irregular"
2510,"period"
2514,"normal"
2514,"period"
2518,"sign/symptom"
2518,"infection"
2518,"treat"
2518,"vaginal"
2518,"infection"
2519,"sex"
2519,"advantage"
2520,"effect/side effect"
2521,"HIV/AIDS"
2521,"hiv/aids"
2521,"blood/bleed"
2521,"sex"
2521,"people"
2521,"hiv/aids"
2521,"HIV/AIDS"
2521,"virus"
2522,"sexual health"
2522,"sexual"
2522,"desire"
2523,"lady/girl"
2523,"complain"
2523,"contraception/method"
2523,"pain"
2523,"quiz"
2523,"sleep"
2523,"lover"
2523,"fill"
2523,"pain"
2523,"stomach"
2523,"main"
2524,"pill"
2524,"prevent"
2524,"pregnant"
2524,"affect"
2524,"health"
2524,"continue"
2524,"lady/girl"
2524,"pill"
2524,"prevent"
2524,"pregnant"
2524,"pregnant"
2524,"lady/girl"
2524,"immediately"
2524,"sex"
2524,"effective"
2524,"question/answer"
2524,"pill"
2524,"affect"
2524,"female"
2524,"period"
2524,"feel"
2524,"libido"
2524,"sex"
2524,"age"
2524,"age"
2524,"affect"
2524,"guy"
2524,"question/answer"
2524,"question/answer"
2524,"affect"
2524,"sex"
2524,"instance"
2524,"question/answer"
2524,"question/answer"
2524,"bless"
2524,"night"
2524,"service"
2524,"male"
2524,"affect"
2524,"person"
2525,"HIV/AIDS"
2525,"hiv/aids"
2525,"kiss"
2525,"jakadala"
2527,"healthy"
2527,"hear"
2527,"family planning"
2527,"lead"
2527,"birth"
2527,"child"
2527,"health"
2527,"issue"
2527,"afraid"
2528,"safe"
2528,"time"
2528,"lady/girl"
2528,"family planning"
2528,"play"
2528,"sex"
2529,"pregnant"
2529,"pill"
2529,"time"
2532,"stage"
2532,"syphilis"
2533,"contraception/method"
2533,"family planning"
2533,"main"
2533,"importance"
2533,"family planning"
2533,"safe"
2533,"implant"
2533,"main"
2533,"effect/side effect"
2533,"implant"
2534,"procedure"
2534,"wear"
2534,"condom"
2534,"wife/husband/partner"
2534,"process"
2534,"sex"
2534,"sexual"
2536,"fertility/infertility"
2537,"plan"
2537,"future"
2537,"future"
2537,"contraception/method"
2537,"contraception/method"
2537,"family planning"
2537,"condom"
2537,"effect/side effect"
2538,"family planning"
2539,"breast"
2539,"cancer"
2539,"treat"
2540,"clean"
2540,"private"
2540,"soap"
2540,"clean"
2540,"private"
2540,"soap"
2540,"soap"
2540,"wash"
2540,"vagina"
2540,"rush"
2540,"sex"
2540,"wife/husband/partner"
2540,"common"
2540,"vaginal"
2540,"disease"
2540,"solution"
2540,"gonorrhea"
2540,"sign/symptom"
2540,"miss"
2540,"period"
2540,"lady/girl"
2540,"irregular"
2540,"period"
2540,"past"
2540,"miss"
2540,"period"
2540,"pass"
2540,"regular"
2540,"period"
2540,"occur"
2540,"question/answer"
2540,"miss"
2540,"period"
2540,"yellowish"
2540,"discharge"
2540,"vagina"
2540,"yellowish"
2540,"discharge"
2540,"vagina"
2543,"contraception/method"
2545,"pill"
2545,"injection"
2545,"contraception/method"
2545,"family planning"
2548,"cancer"
2548,"test"
2549,"type"
2549,"contraception/method"
2549,"amount"
2549,"abortion"
2549,"question/answer"
2549,"time"
2549,"time"
2549,"pregnant"
2549,"contact"
2549,"late"
2549,"question/answer"
2549,"question/answer"
2550,"effect/side effect"
2550,"injection"
2552,"effect/side effect"
2552,"family planning"
2553,"sex"
2557,"treat"
2557,"pain"
2557,"cramp"
2557,"determine"
2558,"(un)safe/days"
2561,"effect/side effect"
2561,"genital"
2561,"herpes"
2562,"family planning"
2562,"contraception/method"
2562,"condom"
2562,"plan"
2562,"family"
2562,"contraception/method"
2562,"pill"
2562,"injection"
2562,"affect"
2562,"conception"
2562,"rate"
2562,"late"
2562,"child"
2563,"time"
2563,"pregnant"
2563,"family planning"
2563,"time"
2564,"visit"
2564,"health"
2564,"facility"
2564,"voucher"
2564,"ready"
2564,"visit"
2564,"facility"
2564,"yesterday"
2565,"bacterial"
2565,"fungal"
2565,"infection"
2565,"vaginal"
2565,"pimple"
2565,"difference"
2565,"question/answer"
2565,"helpful"
2565,"stop"
2565,"guy"
2565,"disappear"
2565,"stop"
2566,"people"
2566,"experience"
2566,"implant"
2566,"specifically"
2566,"implant"
2566,"disadvantage"
2566,"premature"
2566,"libido"
2566,"sex"
2569,"(un)safe/days"
2570,"talk"
2571,"sign/symptom"
2571,"sign/symptom"
2571,"syphilis"
2577,"stage"
2577,"sign/symptom"
2577,"HIV/AIDS"
2577,"hiv/aids"
2577,"danger"
2577,"unprotected sex"
2577,"masturbation"
2577,"danger"
2577,"prevent"
2577,"stop"
2577,"effect/side effect"
2577,"life"
2578,"connect"
2578,"(un)safe/days"
2578,"sex"
2578,"effect/side effect"
2578,"pill"
2580,"feel"
2580,"(un)safe/days"
2580,"sex"
2580,"morning"
2580,"start"
2580,"sperm"
2580,"pregnant"
2580,"due"
2580,"sperm"
2580,"water"
2580,"sperm"
2582,"reproductive health"
2584,"pregnant"
2584,"question/answer"
2585,"masturbation"
2585,"marriage"
2585,"child"
2586,"treat"
2586,"skin"
2586,"disease"
2587,"effect/side effect"
2587,"body"
2588,"family planning"
2588,"contraception/method"
2588,"lady/girl"
2589,"reproductive health"
2594,"challenge"
2594,"implant"
2594,"child"
2594,"reduce"
2594,"child"
2594,"future"
2594,"miscarriage"
2595,"effect/side effect"
2595,"IUD"
2595,"blood/bleed"
2595,"pressure"
2595,"marriage"
2595,"child"
2595,"prefer"
2595,"term"
2595,"contraception/method"
2596,"contraception/method"
2596,"lady/girl"
2596,"cd"
2596,"protection"
2600,"sexual"
2600,"relationship"
2600,"relationship"
2600,"person"
2600,"teenager"
2600,"contraception/method"
2600,"effect/side effect"
2600,"user"
2601,"cervical"
2601,"cancer"
2603,"pregnant"
2603,"abortion"
2603,"future"
2603,"contraception/method"
2604,"type"
2604,"exercise"
2604,"suitable"
2604,"pregnant"
2605,"pregnant"
2605,"reproductive health"
2605,"happen"
2605,"ovarian"
2605,"cyst"
2605,"pregnant"
2605,"fertility/infertility"
2605,"love"
2605,"question/answer"
2605,"ovarian"
2605,"cyst"
2605,"pregnant"
2605,"hope"
2605,"visit"
2607,"baby"
2607,"HIV/AIDS"
2607,"positive"
2607,"treat"
2607,"completely"
2610,"time"
2610,"ovulation"
2610,"contraception/method"
2610,"family"
2612,"condom"
2612,"experience"
2612,"pimple"
2612,"penis"
2612,"sign/symptom"
2612,"STD"
2612,"occur"
2612,"strong"
2612,"antibiotic"
2612,"happen"
2612,"late"
2612,"drug"
2612,"heal"
2612,"sex"
2612,"drug"
2612,"advice"
2613,"main"
2613,"effect/side effect"
2613,"condom"
2614,"condom"
2614,"type"
2614,"contraception/method"
2614,"sexual"
2614,"reproductive health"
2614,"protection"
2614,"withdrawal"
2615,"cancer"
2615,"skin"
2615,"cancer"
2615,"question/answer"
2615,"process"
2615,"period"
2615,"cycle"
2615,"process"
2615,"blood/bleed"
2616,"family planning"
2617,"feel"
2617,"pain"
2617,"urinate"
2617,"yellowish"
2617,"urine"
2617,"pain"
2617,"testis"
2618,"oral"
2618,"sex"
2618,"healthy"
2619,"effect/side effect"
2619,"contraception/method"
2620,"normal"
2620,"period"
2620,"question/answer"
2622,"effect/side effect"
2622,"emergency pills"
2623,"normal"
2623,"period"
2623,"genital"
2623,"wart"
2623,"home"
2623,"remedy"
2623,"remove"
2623,"genital"
2623,"wart"
2623,"wait"
2623,"mind"
2623,"pple"
2623,"hospital"
2624,"relationship"
2625,"masturbation"
2626,"contraception/method"
2626,"effect/side effect"
2626,"low"
2626,"risk"
2626,"pregnant"
2627,"effect/side effect"
2627,"pep"
2629,"period"
2629,"cramp"
2630,"sign/symptom"
2630,"sign/symptom"
2630,"breast"
2630,"cancer"
2631,"irregular"
2631,"period"
2634,"(un)safe/days"
2634,"cycle"
2634,"cycle"
2635,"treat"
2635,"STD"
2635,"treat"
2635,"STD"
2635,"treat"
2639,"period"
2641,"prevent"
2641,"cancer"
2644,"masturbation"
2644,"masturbation"
2644,"normal"
2645,"cervical"
2645,"cancer"
2645,"cervical"
2645,"cancer"
2645,"cervical"
2645,"cancer"
2645,"breast"
2645,"cancer"
2645,"sign/symptom"
2645,"breast"
2645,"cancer"
2646,"sign/symptom"
2646,"sign/symptom"
2646,"STD"
2648,"remove"
2648,"implant"
2648,"due"
2648,"date"
2648,"contraception/method"
2652,"effect/side effect"
2652,"pill"
2652,"thrice"
2653,"normal"
2653,"flow"
2654,"breast"
2654,"cancer"
2657,"people"
2657,"pregnant"
2657,"family planning"
2657,"people"
2657,"pregnant"
2657,"family planning"
2657,"expire"
2657,"contraception/method"
2657,"people"
2657,"start"
2657,"prefer"
2657,"IUD"
2657,"people"
2662,"family planning"
2662,"contraception/method"
2662,"medical"
2665,"family planning"
2665,"pill"
2668,"normal"
2668,"irregular"
2668,"period"
2671,"syphilis"
2673,"musterbation"
2675,"family planning"
2675,"suitable"
2675,"university"
2675,"lady/girl"
2675,"treat"
2675,"genital"
2675,"wart"
2675,"drug"
2676,"implant"
2676,"family planning"
2676,"period"
2676,"stop"
2676,"heavy"
2676,"frequently"
2676,"pill"
2676,"control"
2676,"spot"
2677,"lady/girl"
2677,"sexual"
2677,"question/answer"
2677,"guy"
2678,"fertility/infertility"
2678,"twin"
2680,"pain"
2680,"low"
2680,"abdominal"
2681,"date"
2681,"fuck"
2683,"prostate"
2683,"cancer"
2684,"depo"
2684,"start"
2684,"blood/bleed"
2684,"pill"
2684,"time"
2684,"effect/side effect"
2686,"contraception/method"
2689,"human"
2689,"virus"
2689,"feel"
2689,"text"
2689,"male"
2689,"friend"
2689,"complain"
2689,"abdominal"
2689,"pain"
2689,"itch"
2689,"sex"
2689,"wife/husband/partner"
2689,"reason"
2689,"male"
2689,"incase"
2689,"infect"
2689,"wife/husband/partner"
2689,"start"
2689,"feel"
2689,"itch"
2689,"pain"
2689,"sexual"
2689,"due"
2689,"wife/husband/partner"
2689,"continue"
2689,"sex"
2689,"release"
2689,"sperm"
2689,"bring"
2689,"abdominal"
2689,"pain"
2689,"itch"
2689,"grateful"
2689,"mouth"
2689,"condom"
2689,"morning"
2689,"deal"
2690,"yeast"
2690,"infection"
2690,"result"
2692,"contraception/method"
2692,"male"
2692,"virgin"
2692,"sex"
2693,"sign/symptom"
2693,"syphilis"
2694,"person"
2694,"pregnant"
2697,"antibiotic"
2697,"strong"
2697,"affect"
2697,"uti"
2697,"family planning"
2698,"breast"
2698,"cancer"
2699,"effect/side effect"
2699,"contraception/method"
2702,"talk"
2702,"tomorrow"
2702,"morning"
2702,"late"
2702,"real"
2702,"deal"
2702,"pregnant"
2702,"relate"
2702,"issue"
2702,"question/answer"
2702,"pregnant"
2702,"relate"
2702,"wait"
2702,"heal"
2702,"start"
2702,"response"
2702,"lose"
2702,"baby"
2702,"due"
2702,"conceive"
2702,"heal"
2702,"conceive"
2702,"family planning"
2702,"contraception/method"
2702,"wait"
2702,"conception"
2706,"sexual health"
2706,"contraception/method"
2706,"body"
2708,"healthy"
2708,"play"
2708,"sex"
2708,"period"
2709,"pill"
2709,"prevent"
2709,"unwanted"
2709,"pregnant"
2709,"sex"
2709,"pill"
2709,"prevent"
2709,"unwanted"
2709,"pregnant"
2709,"sex"
2709,"pill"
2709,"sex"
2709,"prevent"
2709,"pregnant"
2709,"sex"
2709,"pill"
2709,"sex"
2709,"pill"
2710,"engage"
2710,"sex"
2710,"feel"
2710,"scratch"
2710,"start"
2710,"ago"
2710,"medicine"
2710,"buy"
2710,"protection"
2710,"sex"
2710,"irregular"
2710,"period"
2710,"normal"
2710,"sleep"
2710,"wife/husband/partner"
2710,"condom"
2713,"pill"
2715,"effective"
2715,"sex"
2715,"frequently"
2716,"effect/side effect"
2716,"period"
2717,"send"
2719,"hope"
2719,"sexual"
2719,"morning"
2719,"late"
2719,"sexual"
2721,"love"
2724,"people"
2724,"period"
2724,"contraception/method"
2725,"transportation"
2725,"voucher"
2727,"effect/side effect"
2727,"family planning"
2727,"contraception/method"
2728,"family planning"
2728,"contraception/method"
2729,"pregnant"
2729,"fertility/infertility"
2729,"increase"
2729,"pregnant"
2729,"chance"
2731,"sign/symptom"
2731,"syphilis"
2731,"style"
2731,"sex"
2732,"contraception/method"
2732,"family planning"
2733,"emergency pills"
2733,"irregular"
2733,"period"
2733,"pill"
2733,"recommend"
2733,"effect/side effect"
2733,"breastfeed"
2733,"single"
2733,"wife/husband/partner"
2733,"mine"
2733,"contraception/method"
2733,"family planning"
2733,"type"
2733,"pill"
2733,"normal"
2733,"period"
2736,"breast"
2736,"cancer"
2737,"uti"
2737,"STD"
2739,"pregnant"
2739,"sex"
2740,"assistance"
2740,"family planning"
2740,"effect/side effect"
2740,"blood/bleed"
2740,"grow"
2740,"thin"
2740,"reason"
2740,"family planning"
2740,"overcome"
2741,"breast"
2741,"cervical"
2741,"cancer"
2741,"disease"
2741,"affect"
2741,"reproductive"
2741,"organ"
2742,"people"
2742,"involve"
2742,"rape"
2743,"safe"
2743,"family planning"
2743,"arvs"
2745,"respond"
2745,"call"
2746,"safe"
2746,"contraception/method"
2747,"family planning"
2747,"future"
2747,"ready"
2748,"wait"
2748,"ksh"
2748,"voucher"
2749,"age"
2749,"vasectomy"
2752,"contraception/method"
2752,"family planning"
2755,"male"
2755,"circumcision"
2755,"reduce"
2755,"rate"
2755,"HIV/AIDS"
2755,"hiv/aids"
2756,"true"
2756,"stop"
2756,"period"
2756,"flow"
2757,"option"
2758,"wife/husband/partner"
2758,"family planning"
2759,"sex"
2759,"period"
2759,"period"
2760,"sign/symptom"
2760,"sign/symptom"
2760,"breast"
2760,"cancer"
2763,"meet"
2763,"lover"
2763,"sex"
2763,"condom"
2763,"protection"
2763,"pregnant"
2763,"family planning"
2763,"abstain"
2764,"abstain"
2765,"calculate"
2765,"(un)safe/days"
2765,"patner"
2765,"treat"
2765,"virgin"
2765,"lady/girl"
2765,"sex"
2765,"easily"
2765,"time"
2766,"implant"
2766,"experience"
2766,"weight"
2766,"loss"
2766,"itchiness"
2766,"mood"
2766,"implant"
2766,"itchiness"
2766,"start"
2766,"weight"
2766,"loss"
2766,"hand"
2767,"interfere"
2767,"period"
2767,"cycle"
2767,"blood/bleed"
2767,"normal"
2767,"period"
2767,"normal"
2767,"pill"
2767,"feel"
2767,"stomach"
2767,"pain"
2768,"correct"
2768,"time"
2768,"sex"
2768,"patner"
2768,"lover"
2768,"condom"
2768,"expire"
2768,"correct"
2768,"time"
2768,"sex"
2768,"patner"
2768,"lover"
2768,"release"
2768,"sex"
2768,"gain"
2768,"question/answer"
2768,"heat"
2768,"lady/girl"
2768,"respond"
2768,"fast"
2768,"happen"
2768,"time"
2768,"release"
2768,"sperm"
2768,"sex"
2768,"gain"
2768,"agirl"
2768,"virgin"
2768,"sex"
2768,"cry"
2768,"virginity"
2768,"cry"
2768,"sex"
2772,"sex"
2772,"lead"
2772,"death"
2773,"sex"
2773,"time"
2773,"limit"
2773,"bed"
2773,"question/answer"
2773,"time"
2773,"spend"
2773,"sex"
2773,"bed"
2775,"period"
2775,"depo"
2775,"injection"
2775,"fertility/infertility"
2775,"effect/side effect"
2775,"fertility/infertility"
2776,"safe"
2776,"pregnant"
2780,"sexual health"
2781,"benefit"
2781,"contraception/method"
2782,"breast"
2782,"cancer"
2783,"prostate"
2783,"cancer"
2783,"treat"
2786,"care"
2786,"pregnant"
2786,"care"
2786,"pregnant"
2787,"affect"
2787,"condom"
2788,"advice"
2788,"family planning"
2792,"effect/side effect"
2793,"effect/side effect"
2793,"contraception/method"
2793,"family planning"
2793,"abortion"
2793,"pregnant"
2794,"(un)safe/days"
2794,"unprotected sex"
2798,"urinary"
2798,"track"
2798,"infection"
2799,"prolong"
2799,"period"
2800,"HIV/AIDS"
2801,"health"
2801,"sign/symptom"
2801,"gonorrhea"
2801,"treat"
2802,"experience"
2802,"heavy"
2802,"flow"
2802,"contraception/method"
2802,"period"
2802,"experience"
2802,"pain"
2802,"consult"
2802,"medical"
2802,"drug"
2802,"situation"
2802,"experience"
2802,"whitish"
2802,"discharge"
2802,"trust"
2802,"hospital"
2802,"advice"
2802,"hospital"
2802,"visit"
2803,"family planning"
2803,"implant"
2803,"spot"
2803,"implant"
2803,"normal"
2803,"expect"
2803,"spot"
2803,"stop"
2803,"remove"
2803,"implant"
2803,"implant"
2803,"spot"
2803,"spot"
2803,"stop"
2803,"change"
2803,"contraception/method"
2803,"experience"
2803,"effect/side effect"
2805,"experience"
2805,"swell"
2805,"low"
2805,"abdominal"
2805,"sex"
2805,"feel"
2805,"pain"
2806,"penis"
2806,"cancer"
2806,"prevent"
2808,"diet"
2808,"boost"
2808,"fertility/infertility"
2809,"conceive"
2809,"thrice"
2809,"miscarriage"
2813,"contraception/method"
2815,"pregnant"
2815,"condom"
2816,"family planning"
2823,"sex"
2823,"bad"
2823,"(un)safe/days"
2824,"HIV/AIDS"
2826,"family planning"
2826,"family planning"
2828,"treat"
2828,"fungal"
2828,"infection"
2828,"discharge"
2828,"start"
2828,"period"
2828,"blood/bleed"
2828,"pain"
2828,"sex"
2828,"clinic"
2828,"recommend"
2830,"pregnant"
2830,"condom"
2830,"burst"
2830,"question/answer"
2830,"question/answer"
2830,"prevent"
2830,"pregnant"
2830,"abortion"
2830,"effect/side effect"
2831,"contraception/method"
2831,"affect"
2833,"cramp"
2833,"period"
2833,"pregnant"
2836,"contraception/method"
2836,"talk"
2836,"locate"
2836,"doctor"
2838,"lady/girl"
2838,"pregnant"
2838,"sex"
2840,"pregnant"
2840,"stop"
2840,"sex"
2840,"lady/girl"
2840,"cry"
2840,"sex"
2841,"fuck"
2841,"pregnant"
2841,"prevent"
2841,"pregnant"
2841,"tend"
2841,"spin-dry"
2841,"pain"
2841,"normal"
2841,"condition"
2842,"prostate"
2842,"cancer"
2843,"sign/symptom"
2843,"syphilis"
2843,"sign/symptom"
2843,"sign/symptom"
2843,"HIV/AIDS"
2843,"hiv/aids"
2844,"cancer"
2845,"wife/husband/partner"
2845,"pregnant"
2845,"abortion"
2845,"wife/husband/partner"
2845,"period"
2845,"sex"
2845,"sex"
2845,"position"
2845,"wife/husband/partner"
2846,"family planning"
2846,"contraception/method"
2846,"side"
2848,"injection"
2848,"headache"
2848,"blood/bleed"
2848,"pill"
2848,"headache"
2848,"yesterday"
2848,"miss"
2848,"pill"
2848,"forget"
2848,"sex"
2848,"family planning"
2848,"contraception/method"
2849,"effect/side effect"
2849,"contraception/method"
2849,"family planning"
2849,"pregnant"
2849,"happen"
2849,"risk"
2849,"birth"
2849,"child"
2849,"abnormal"
2851,"protection"
2851,"pregnant"
2851,"period"
2851,"cycle"
2852,"reduce"
2852,"crumps"
2852,"period"
2852,"barren"
2852,"undergo"
2852,"period"
2852,"marriage"
2852,"contraception/method"
2852,"prevent"
2852,"pregnant"
2852,"pill"
2852,"true"
2852,"family planning"
2852,"contraception/method"
2852,"uterus"
2852,"ovary"
2852,"cost"
2852,"prevent"
2852,"pregnant"
2853,"effect/side effect"
2853,"family planning"
2855,"period"
2857,"true"
2857,"prep"
2857,"prevent"
2857,"HIV/AIDS"
2857,"infection"
2858,"time"
2858,"sex"
2858,"period"
2858,"cycle"
2859,"effect/side effect"
2859,"IUD"
2859,"contraception/method"
2859,"family planning"
2859,"people"
2859,"conceive"
2861,"effect/side effect"
2861,"injection"
2861,"pill"
2861,"type"
2861,"pill"
2861,"question/answer"
2861,"reproductive"
2861,"issue"
2861,"effect/side effect"
2861,"insert"
2861,"hand"
2861,"pregnant"
2861,"family planning"
2861,"pill"
2862,"share"
2862,"experience"
2862,"phone"
2862,"call"
2862,"promise"
2862,"transport"
2862,"voucher"
2862,"receive"
2863,"contraception/method"
2863,"family planning"
2864,"effect/side effect"
2864,"vasectomy"
2864,"process"
2865,"carry"
2865,"contract"
2865,"yeast"
2865,"infection"
2866,"norplant"
2866,"experience"
2866,"blood/bleed"
2868,"fertility/infertility"
2868,"question/answer"
2869,"depo"
2869,"period"
2871,"contraception/method"
2871,"contraception/method"
2873,"prevent"
2873,"pregnant"
2873,"contraception/method"
