"genAge","word","n"
"Women, 15-19","kenya",2
"Women, 15-19","kick",2
"Women, 15-19","kikes",2
"Women, 15-19","kinda",2
"Women, 15-19","kite",2
"Women, 15-19","kl",2
"Women, 15-19","knee",2
"Women, 15-19","languor",2
"Women, 15-19","lanterned",2
"Women, 15-19","lawful",2
"Women, 15-19","length",2
"Women, 15-19","licit",2
"Women, 15-19","lick",2
"Women, 15-19","limp",2
"Women, 15-19","location",2
"Women, 15-19","looseness",2
"Women, 15-19","loss",2
"Women, 15-19","lovehim",2
"Women, 15-19","lubricant",2
"Women, 15-19","mag",2
"Women, 15-19","mage",2
"Women, 15-19","manly",2
"Women, 15-19","mantel",2
"Women, 15-19","marijuana",2
"Women, 15-19","memorialize",2
"Women, 15-19","mention",2
"Women, 15-19","mentor",2
"Women, 15-19","mercury",2
"Women, 15-19","mg",2
"Women, 15-19","mo",2
"Women, 15-19","moan",2
"Women, 15-19","moor",2
"Women, 15-19","mt",2
"Women, 15-19","multiple",2
"Women, 15-19","nameable",2
"Women, 15-19","neatly",2
"Women, 15-19","net",2
"Women, 15-19","nit",2
"Women, 15-19","nth",2
"Women, 15-19","nut",2
"Women, 15-19","obvious",2
"Women, 15-19","odor",2
"Women, 15-19","oik",2
"Women, 15-19","oles",2
"Women, 15-19","ongoing",2
"Women, 15-19","onion",2
"Women, 15-19","pa",2
"Women, 15-19","palsy",2
"Women, 15-19","panda",2
"Women, 15-19","pare",2
"Women, 15-19","pat",2
"Women, 15-19","pearliest",2
"Women, 15-19","persist",2
"Women, 15-19","pew",2
"Women, 15-19","pharmacy",2
"Women, 15-19","physically",2
"Women, 15-19","pi",2
"Women, 15-19","pigment",2
"Women, 15-19","pill's",2
"Women, 15-19","pis",2
"Women, 15-19","pitapat",2
"Women, 15-19","pl",2
"Women, 15-19","population",2
"Women, 15-19","port",2
"Women, 15-19","pot",2
"Women, 15-19","potion",2
"Women, 15-19","precaution",2
"Women, 15-19","predict",2
"Women, 15-19","prescribe",2
"Women, 15-19","price",2
"Women, 15-19","priority",2
"Women, 15-19","probability",2
"Women, 15-19","probe",2
"Women, 15-19","prod",2
"Women, 15-19","prominent",2
"Women, 15-19","promotion",2
"Women, 15-19","properly",2
"Women, 15-19","prostate",2
"Women, 15-19","putting",2
"Women, 15-19","quin",2
"Women, 15-19","ramie",2
"Women, 15-19","razor",2
"Women, 15-19","record",2
"Women, 15-19","refferal",2
"Women, 15-19","regain",2
"Women, 15-19","relief",2
"Women, 15-19","remember",2
"Women, 15-19","replace",2
"Women, 15-19","reproduce",2
"Women, 15-19","reside",2
"Women, 15-19","respond",2
"Women, 15-19","reverse",2
"Women, 15-19","revolution",2
"Women, 15-19","rigor",2
"Women, 15-19","rime",2
"Women, 15-19","romance",2
"Women, 15-19","rove",2
"Women, 15-19","rub",2
"Women, 15-19","ruination",2
"Women, 15-19","rum",2
"Women, 15-19","sa",2
"Women, 15-19","sagely",2
"Women, 15-19","sarge",2
"Women, 15-19","schedule",2
"Women, 15-19","schistosomiasis",2
"Women, 15-19","scram",2
"Women, 15-19","sen",2
"Women, 15-19","september",2
"Women, 15-19","sett",2
"Women, 15-19","settle",2
"Women, 15-19","severally",2
"Women, 15-19","shiitake",2
"Women, 15-19","shut",2
"Women, 15-19","significance",2
"Women, 15-19","simple",2
"Women, 15-19","sleepy",2
"Women, 15-19","sofa",2
"Women, 15-19","sol",2
"Women, 15-19","solid",2
"Women, 15-19","source",2
"Women, 15-19","spade",2
"Women, 15-19","spasm",2
"Women, 15-19","specifically",2
"Women, 15-19","speed",2
"Women, 15-19","spermicide",2
"Women, 15-19","stampede",2
"Women, 15-19","stand",2
"Women, 15-19","stitch",2
"Women, 15-19","stocky",2
"Women, 15-19","sundae",2
"Women, 15-19","swim",2
"Women, 15-19","table",2
"Women, 15-19","tads",2
"Women, 15-19","tammy",2
"Women, 15-19","taste",2
"Women, 15-19","teaser",2
"Women, 15-19","tender",2
"Women, 15-19","terrestrial",2
"Women, 15-19","thrush",2
"Women, 15-19","tn",2
"Women, 15-19","touch",2
"Women, 15-19","transmission",2
"Women, 15-19","transport",2
"Women, 15-19","trust",2
"Women, 15-19","ugly",2
"Women, 15-19","ummm",2
"Women, 15-19","unbalance",2
"Women, 15-19","unction",2
"Women, 15-19","unit",2
"Women, 15-19","unknowingly",2
"Women, 15-19","unmarried",2
"Women, 15-19","unsubscribe",2
"Women, 15-19","unusual",2
"Women, 15-19","urinary",2
"Women, 15-19","viii",2
"Women, 15-19","visible",2
"Women, 15-19","wander",2
"Women, 15-19","weekend",2
"Women, 15-19","weep",2
"Women, 15-19","welkin",2
"Women, 15-19","whey",2
"Women, 15-19","wile",2
"Women, 15-19","wind",2
"Women, 15-19","witch",2
"Women, 15-19","wonted",2
"Women, 15-19","word",2
"Women, 15-19","xi",2
"Women, 15-19","ye",2
"Women, 15-19","yeti",2
"Women, 15-19","yew",2
"Women, 20-24","aah",2
"Women, 20-24","aborning",2
"Women, 20-24","abruptly",2
"Women, 20-24","abuse",2
"Women, 20-24","ac",2
"Women, 20-24","accompany",2
"Women, 20-24","adept",2
"Women, 20-24","administration",2
"Women, 20-24","afterglow",2
"Women, 20-24","ah",2
"Women, 20-24","alcohol",2
"Women, 20-24","ambiance",2
"Women, 20-24","ample",2
"Women, 20-24","amt",2
"Women, 20-24","amusement",2
"Women, 20-24","anomaly",2
"Women, 20-24","antifungal",2
"Women, 20-24","approach",2
"Women, 20-24","approximately",2
"Women, 20-24","arc",2
"Women, 20-24","armpit",2
"Women, 20-24","asexually",2
"Women, 20-24","asleep",2
"Women, 20-24","assure",2
"Women, 20-24","aster",2
"Women, 20-24","attempt",2
"Women, 20-24","attest",2
"Women, 20-24","attract",2
"Women, 20-24","aught",2
"Women, 20-24","aw",2
"Women, 20-24","baaed",2
"Women, 20-24","backbone",2
"Women, 20-24","baht",2
"Women, 20-24","banana",2
"Women, 20-24","bar",2
"Women, 20-24","baraka",2
"Women, 20-24","basis",2
"Women, 20-24","bat",2
"Women, 20-24","battle",2
"Women, 20-24","berth",2
"Women, 20-24","bff",2
"Women, 20-24","bis",2
"Women, 20-24","blockage",2
"Women, 20-24","bloody",2
"Women, 20-24","blow",2
"Women, 20-24","bob",2
"Women, 20-24","bodied",2
"Women, 20-24","bottom",2
"Women, 20-24","brain",2
"Women, 20-24","bran",2
"Women, 20-24","breathe",2
"Women, 20-24","brest",2
"Women, 20-24","brownish",2
"Women, 20-24","bust",2
"Women, 20-24","button",2
"Women, 20-24","ca",2
"Women, 20-24","cabbage",2
"Women, 20-24","calking",2
"Women, 20-24","candid",2
"Women, 20-24","candidness",2
"Women, 20-24","car",2
"Women, 20-24","card",2
"Women, 20-24","caress",2
"Women, 20-24","caret",2
"Women, 20-24","cask",2
"Women, 20-24","cat",2
"Women, 20-24","catholic",2
"Women, 20-24","cease",2
"Women, 20-24","ceasefire",2
"Women, 20-24","character",2
"Women, 20-24","characteristic",2
"Women, 20-24","characterize",2
"Women, 20-24","checkup",2
"Women, 20-24","cheeping",2
"Women, 20-24","childlessness",2
"Women, 20-24","chiller",2
"Women, 20-24","chocolate",2
"Women, 20-24","chuck",2
"Women, 20-24","chug",2
"Women, 20-24","client",2
"Women, 20-24","climax",2
"Women, 20-24","clitoral",2
"Women, 20-24","clod",2
"Women, 20-24","clothe",2
"Women, 20-24","clump",2
"Women, 20-24","coitus",2
"Women, 20-24","colorless",2
"Women, 20-24","comfort",2
"Women, 20-24","commence",2
"Women, 20-24","commitment",2
"Women, 20-24","communicable",2
"Women, 20-24","company",2
"Women, 20-24","compatibility",2
"Women, 20-24","concentrate",2
"Women, 20-24","conduce",2
"Women, 20-24","conduct",2
"Women, 20-24","congest",2
"Women, 20-24","conjugal",2
"Women, 20-24","connive",2
"Women, 20-24","consecutively",2
"Women, 20-24","consideration",2
"Women, 20-24","constantly",2
"Women, 20-24","contentious",2
"Women, 20-24","contra",2
"Women, 20-24","cope",2
"Women, 20-24","cot",2
"Women, 20-24","counter",2
"Women, 20-24","coyote",2
"Women, 20-24","crumb",2
"Women, 20-24","cry",2
"Women, 20-24","ct",2
"Women, 20-24","culture",2
"Women, 20-24","cumming",2
"Women, 20-24","cums",2
"Women, 20-24","curious",2
"Women, 20-24","curve",2
"Women, 20-24","cystitis",2
"Women, 20-24","dawn",2
"Women, 20-24","deary",2
"Women, 20-24","decease",2
"Women, 20-24","defective",2
"Women, 20-24","deposit",2
"Women, 20-24","dharma",2
"Women, 20-24","diaphragm",2
"Women, 20-24","diarrhea",2
"Women, 20-24","differentiate",2
"Women, 20-24","din",2
"Women, 20-24","dipso",2
"Women, 20-24","directly",2
"Women, 20-24","disconnect",2
"Women, 20-24","disinterested",2
"Women, 20-24","dislike",2
"Women, 20-24","dissipate",2
"Women, 20-24","distance",2
"Women, 20-24","dizzy",2
"Women, 20-24","dost",2
"Women, 20-24","double",2
"Women, 20-24","douglas",2
"Women, 20-24","dour",2
"Women, 20-24","douse",2
"Women, 20-24","dress",2
"Women, 20-24","drive",2
"Women, 20-24","dun",2
"Women, 20-24","dungaree",2
"Women, 20-24","dysfunction",2
"Women, 20-24","edema",2
"Women, 20-24","educate",2
"Women, 20-24","egad",2
"Women, 20-24","eliza",2
"Women, 20-24","embarrass",2
"Women, 20-24","emotional",2
"Women, 20-24","emotionally",2
"Women, 20-24","encourage",2
"Women, 20-24","energy",2
"Women, 20-24","enfilade",2
"Women, 20-24","enjoyably",2
"Women, 20-24","enlighten",2
"Women, 20-24","enter",2
"Women, 20-24","entrance",2
"Women, 20-24","equality",2
"Women, 20-24","equation",2
"Women, 20-24","error",2
"Women, 20-24","erythromycin",2
"Women, 20-24","estate",2
"Women, 20-24","estrangement",2
"Women, 20-24","expound",2
"Women, 20-24","extremely",2
"Women, 20-24","facilitate",2
"Women, 20-24","fake",2
"Women, 20-24","falsie",2
"Women, 20-24","familiarize",2
"Women, 20-24","fare",2
"Women, 20-24","fatigue",2
"Women, 20-24","favor",2
"Women, 20-24","feb",2
"Women, 20-24","fell",2
"Women, 20-24","fellowman",2
"Women, 20-24","fete",2
"Women, 20-24","fever",2
"Women, 20-24","filling",2
"Women, 20-24","fl",2
"Women, 20-24","fleshy",2
"Women, 20-24","floor",2
"Women, 20-24","fluctuation",2
"Women, 20-24","fool",2
"Women, 20-24","forte",2
"Women, 20-24","frolic",2
"Women, 20-24","fry",2
"Women, 20-24","functional",2
"Women, 20-24","fut",2
"Women, 20-24","gander",2
"Women, 20-24","gape",2
"Women, 20-24","gel",2
"Women, 20-24","geld",2
"Women, 20-24","gen",2
"Women, 20-24","gene",2
"Women, 20-24","ginger",2
"Women, 20-24","gore",2
"Women, 20-24","guarantee",2
"Women, 20-24","guidance",2
"Women, 20-24","guv",2
"Women, 20-24","habit",2
"Women, 20-24","habitual",2
"Women, 20-24","haj",2
"Women, 20-24","halo",2
"Women, 20-24","ham",2
"Women, 20-24","harassment",2
"Women, 20-24","hast",2
"Women, 20-24","haw",2
"Women, 20-24","healthcare",2
"Women, 20-24","heed",2
"Women, 20-24","height",2
"Women, 20-24","hepatitis",2
"Women, 20-24","hereditary",2
"Women, 20-24","hider",2
"Women, 20-24","holiday",2
"Women, 20-24","honesty",2
"Women, 20-24","hue",2
"Women, 20-24","hug",2
"Women, 20-24","hump",2
"Women, 20-24","hundred",2
"Women, 20-24","ii",2
"Women, 20-24","imagine",2
"Women, 20-24","imbalanced",2
"Women, 20-24","immensely",2
"Women, 20-24","implication",2
"Women, 20-24","impregnate",2
"Women, 20-24","inactive",2
"Women, 20-24","inanity",2
"Women, 20-24","indigo",2
"Women, 20-24","induce",2
"Women, 20-24","induct",2
"Women, 20-24","infarct",2
"Women, 20-24","initiate",2
"Women, 20-24","insist",2
"Women, 20-24","inst",2
"Women, 20-24","intend",2
"Women, 20-24","intention",2
"Women, 20-24","interval",2
"Women, 20-24","intervention",2
"Women, 20-24","inthe",2
"Women, 20-24","introduction",2
"Women, 20-24","jade",2
"Women, 20-24","jock",2
"Women, 20-24","jut",2
"Women, 20-24","kabuki",2
"Women, 20-24","kahuna",2
"Women, 20-24","kan",2
"Women, 20-24","kepi",2
"Women, 20-24","kick",2
"Women, 20-24","kiddo",2
"Women, 20-24","kinase",2
"Women, 20-24","kip",2
"Women, 20-24","knee",2
"Women, 20-24","knife",2
"Women, 20-24","lactation",2
"Women, 20-24","lady's",2
"Women, 20-24","lag",2
"Women, 20-24","lair",2
"Women, 20-24","lambkin",2
"Women, 20-24","lapse",2
"Women, 20-24","lash",2
"Women, 20-24","lastly",2
"Women, 20-24","laving",2
"Women, 20-24","lecture",2
"Women, 20-24","leis",2
"Women, 20-24","levi",2
"Women, 20-24","licit",2
"Women, 20-24","lifter",2
"Women, 20-24","likability",2
"Women, 20-24","limitation",2
"Women, 20-24","lisp",2
"Women, 20-24","lob",2
"Women, 20-24","loll",2
"Women, 20-24","lovely",2
"Women, 20-24","lucre",2
"Women, 20-24","machine",2
"Women, 20-24","maidenhair",2
"Women, 20-24","malarial",2
"Women, 20-24","mam",2
"Women, 20-24","management",2
"Women, 20-24","maser",2
"Women, 20-24","mastitis",2
"Women, 20-24","mayo",2
"Women, 20-24","maze",2
"Women, 20-24","meal",2
"Women, 20-24","meat",2
"Women, 20-24","med",2
"Women, 20-24","medicate",2
"Women, 20-24","medium",2
"Women, 20-24","menu",2
"Women, 20-24","merry",2
"Women, 20-24","microbiology",2
"Women, 20-24","microlight",2
"Women, 20-24","milkshake",2
"Women, 20-24","mint",2
"Women, 20-24","mission",2
"Women, 20-24","mold",2
"Women, 20-24","moody",2
"Women, 20-24","mordant",2
"Women, 20-24","morn",2
"Women, 20-24","morose",2
"Women, 20-24","mt",2
"Women, 20-24","muse",2
"Women, 20-24","mutilation",2
"Women, 20-24","muzak",2
"Women, 20-24","nap",2
"Women, 20-24","nasalize",2
"Women, 20-24","nave",2
"Women, 20-24","nay",2
"Women, 20-24","neon",2
"Women, 20-24","nether",2
"Women, 20-24","nina",2
"Women, 20-24","nix",2
"Women, 20-24","nosy",2
"Women, 20-24","note's",2
"Women, 20-24","nova",2
"Women, 20-24","november",2
"Women, 20-24","noways",2
"Women, 20-24","nth",2
"Women, 20-24","nun",2
"Women, 20-24","nut",2
"Women, 20-24","object",2
"Women, 20-24","officer",2
"Women, 20-24","orb",2
"Women, 20-24","outre",2
"Women, 20-24","overcome",2
"Women, 20-24","overdo",2
"Women, 20-24","overtime",2
"Women, 20-24","package",2
"Women, 20-24","packer",2
"Women, 20-24","panty",2
"Women, 20-24","pap",2
"Women, 20-24","paranormal",2
"Women, 20-24","partially",2
"Women, 20-24","patiently",2
"Women, 20-24","patty",2
"Women, 20-24","pause",2
"Women, 20-24","pd",2
"Women, 20-24","pdt",2
"Women, 20-24","penetrate",2
"Women, 20-24","percentage",2
"Women, 20-24","personal",2
"Women, 20-24","pertain",2
"Women, 20-24","pessary",2
"Women, 20-24","peyote",2
"Women, 20-24","pharmacy",2
"Women, 20-24","piece",2
"Women, 20-24","pile",2
"Women, 20-24","pis",2
"Women, 20-24","placenta",2
"Women, 20-24","pms",2
"Women, 20-24","pneumonia",2
"Women, 20-24","pooh",2
"Women, 20-24","pork",2
"Women, 20-24","possibly",2
"Women, 20-24","pot",2
"Women, 20-24","potential",2
"Women, 20-24","potion",2
"Women, 20-24","pout",2
"Women, 20-24","precis",2
"Women, 20-24","prepare",2
"Women, 20-24","probability",2
"Women, 20-24","pull",2
"Women, 20-24","pup",2
"Women, 20-24","pyelonephritis",2
"Women, 20-24","qt",2
"Women, 20-24","quake",2
"Women, 20-24","quantity",2
"Women, 20-24","quarrel",2
"Women, 20-24","ravine",2
"Women, 20-24","ray",2
"Women, 20-24","razor",2
"Women, 20-24","recent",2
"Women, 20-24","record",2
"Women, 20-24","referee",2
"Women, 20-24","refferal",2
"Women, 20-24","reform",2
"Women, 20-24","regent",2
"Women, 20-24","remember",2
"Women, 20-24","reoccur",2
"Women, 20-24","report",2
"Women, 20-24","research",2
"Women, 20-24","resemble",2
"Women, 20-24","responsibility",2
"Women, 20-24","resume",2
"Women, 20-24","reuse",2
"Women, 20-24","reverse",2
"Women, 20-24","ride",2
"Women, 20-24","romantic",2
"Women, 20-24","rule",2
"Women, 20-24","sag",2
"Women, 20-24","saliva",2
"Women, 20-24","samba",2
"Women, 20-24","sarges",2
"Women, 20-24","scar",2
"Women, 20-24","sec",2
"Women, 20-24","secret",2
"Women, 20-24","seduce",2
"Women, 20-24","sen",2
"Women, 20-24","sensitive",2
"Women, 20-24","separate",2
"Women, 20-24","septet",2
"Women, 20-24","sew",2
"Women, 20-24","shed",2
"Women, 20-24","shorten",2
"Women, 20-24","shortfall",2
"Women, 20-24","silents",2
"Women, 20-24","sim",2
"Women, 20-24","sin",2
"Women, 20-24","sincerely",2
"Women, 20-24","sing's",2
"Women, 20-24","sit",2
"Women, 20-24","skua",2
"Women, 20-24","slit",2
"Women, 20-24","smooth",2
"Women, 20-24","smother",2
"Women, 20-24","social",2
"Women, 20-24","spar",2
"Women, 20-24","specialist",2
"Women, 20-24","spirit",2
"Women, 20-24","sport",2
"Women, 20-24","spouse",2
"Women, 20-24","squeeze",2
"Women, 20-24","stool",2
"Women, 20-24","stormy",2
"Women, 20-24","stretchmarks",2
"Women, 20-24","struggle",2
"Women, 20-24","stud",2
"Women, 20-24","stud's",2
"Women, 20-24","subsidize",2
"Women, 20-24","sugar",2
"Women, 20-24","suite",2
"Women, 20-24","sum",2
"Women, 20-24","surface",2
"Women, 20-24","surly",2
"Women, 20-24","surprise",2
"Women, 20-24","survey",2
"Women, 20-24","suspicious",2
"Women, 20-24","swelling",2
"Women, 20-24","swing",2
"Women, 20-24","tableware",2
"Women, 20-24","tackle",2
"Women, 20-24","tads",2
"Women, 20-24","tb",2
"Women, 20-24","tease",2
"Women, 20-24","texted",2
"Women, 20-24","texting",2
"Women, 20-24","thatcher",2
"Women, 20-24","thea",2
"Women, 20-24","thous",2
"Women, 20-24","thunks",2
"Women, 20-24","tibia",2
"Women, 20-24","tier",2
"Women, 20-24","tighten",2
"Women, 20-24","tiresome",2
"Women, 20-24","topi",2
"Women, 20-24","total",2
"Women, 20-24","totally",2
"Women, 20-24","touchings",2
"Women, 20-24","toxicity",2
"Women, 20-24","trait",2
"Women, 20-24","transmission",2
"Women, 20-24","trichina",2
"Women, 20-24","trio",2
"Women, 20-24","truth",2
"Women, 20-24","tue",2
"Women, 20-24","tuesday",2
"Women, 20-24","tuna",2
"Women, 20-24","turbo",2
"Women, 20-24","unalike",2
"Women, 20-24","underwear",2
"Women, 20-24","unease",2
"Women, 20-24","unhealthy",2
"Women, 20-24","unknowingly",2
"Women, 20-24","unlike",2
"Women, 20-24","unplanned",2
"Women, 20-24","unsafer",2
"Women, 20-24","unsubscribe",2
"Women, 20-24","untie",2
"Women, 20-24","urinalysis",2
"Women, 20-24","user",2
"Women, 20-24","vapid",2
"Women, 20-24","vary",2
"Women, 20-24","vase",2
"Women, 20-24","vaunt",2
"Women, 20-24","vegan",2
"Women, 20-24","vera",2
"Women, 20-24","versed",2
"Women, 20-24","victim",2
"Women, 20-24","vie",2
"Women, 20-24","volunteer",2
"Women, 20-24","vowel",2
"Women, 20-24","vulva",2
"Women, 20-24","walkaway",2
"Women, 20-24","ward",2
"Women, 20-24","weaken",2
"Women, 20-24","weakness",2
"Women, 20-24","wealthy",2
"Women, 20-24","wearings",2
"Women, 20-24","website",2
"Women, 20-24","wednesday",2
"Women, 20-24","weeny",2
"Women, 20-24","weld",2
"Women, 20-24","west",2
"Women, 20-24","western",2
"Women, 20-24","who'd",2
"Women, 20-24","witch",2
"Women, 20-24","withdraw",2
"Women, 20-24","witness",2
"Women, 20-24","wiz",2
"Women, 20-24","womanlike",2
"Women, 20-24","word",2
"Women, 20-24","worm",2
"Women, 20-24","ww",2
"Women, 20-24","yenye",2
"Women, 20-24","yesterday's",2
"Women, 20-24","zinnia",2
"Women, 20-24","zip",2
"Women, 25-35","abide",2
"Women, 25-35","absolutely",2
"Women, 25-35","account",2
"Women, 25-35","acme",2
"Women, 25-35","advance",2
"Women, 25-35","affection",2
"Women, 25-35","agent",2
"Women, 25-35","ahead",2
"Women, 25-35","ail",2
"Women, 25-35","ana",2
"Women, 25-35","ans",2
"Women, 25-35","anthill",2
"Women, 25-35","anti",2
"Women, 25-35","antibiotic",2
"Women, 25-35","anytime",2
"Women, 25-35","armpit",2
"Women, 25-35","attention",2
"Women, 25-35","azimuth",2
"Women, 25-35","bacterial",2
"Women, 25-35","bacterium",2
"Women, 25-35","bar",2
"Women, 25-35","barrenness",2
"Women, 25-35","bed",2
"Women, 25-35","bitumen",2
"Women, 25-35","blockage",2
"Women, 25-35","bodied",2
"Women, 25-35","breakage",2
"Women, 25-35","breastcancer",2
"Women, 25-35","bur",2
"Women, 25-35","bust",2
"Women, 25-35","buy",2
"Women, 25-35","calendar",2
"Women, 25-35","cambial",2
"Women, 25-35","carrier",2
"Women, 25-35","carry",2
"Women, 25-35","centimeter",2
"Women, 25-35","ch",2
"Women, 25-35","chary",2
"Women, 25-35","cheeps",2
"Women, 25-35","chi",2
"Women, 25-35","chide",2
"Women, 25-35","chukka",2
"Women, 25-35","circumstance",2
"Women, 25-35","clarity",2
"Women, 25-35","cleat",2
"Women, 25-35","clothe",2
"Women, 25-35","cod",2
"Women, 25-35","color",2
"Women, 25-35","compare",2
"Women, 25-35","complain",2
"Women, 25-35","compulsory",2
"Women, 25-35","con",2
"Women, 25-35","concern",2
"Women, 25-35","consecutive",2
"Women, 25-35","contra",2
"Women, 25-35","coot",2
"Women, 25-35","copper",2
"Women, 25-35","correct",2
"Women, 25-35","cot",2
"Women, 25-35","crack",2
"Women, 25-35","crimp",2
"Women, 25-35","ctn",2
"Women, 25-35","curious",2
"Women, 25-35","de",2
"Women, 25-35","dear",2
"Women, 25-35","death",2
"Women, 25-35","dec",2
"Women, 25-35","deposit",2
"Women, 25-35","depression",2
"Women, 25-35","dhow",2
"Women, 25-35","die",2
"Women, 25-35","district",2
