"accountid","convoWeek","convoYear","msgOrder","delayPrev","type","firstQuestion","qType","myth","convoID","topic","qualCode","gender","language","age","nurse"
9502,45,2018,14,15,"agent",NA,NA,NA,1,"pregnancy","answer, question","woman","swa",17,0
9502,45,2018,15,2,"user",FALSE,NA,NA,1,"pregnancy","response","woman","swa",17,0
9502,45,2018,16,38,"agent",NA,NA,NA,1,"pregnancy","bye","woman","swa",17,0
9502,47,2018,17,24348,"user",TRUE,"symptoms",NA,2,"vaginal discharge","question","woman","swa",17,0
9502,47,2018,18,2,"user",FALSE,NA,NA,2,"vaginal discharge","nothing","woman","swa",17,0
9502,48,2018,19,2906,"agent",NA,NA,NA,2,"vaginal discharge","answer","woman","swa",17,0
9502,48,2018,20,2568,"user",FALSE,"symptoms",NA,2,"vaginal discharge","question","woman","swa",17,0
9502,48,2018,21,8,"agent",NA,NA,NA,2,"vaginal discharge","answer, question","woman","swa",17,0
9502,48,2018,22,2,"user",FALSE,NA,NA,2,"vaginal discharge","response","woman","swa",17,0
9502,49,2018,23,12723,"user",TRUE,"symptoms",NA,3,"bad odor","question","woman","swa",17,0
9502,50,2018,24,3101,"agent",NA,NA,NA,3,"bad odor","answer","woman","swa",17,0
9502,3,2019,25,52191,"user",TRUE,"symptoms",NA,4,"abdominal pain","question","woman","swa",17,0
9502,3,2019,26,1013,"agent",NA,NA,NA,4,"abdominal pain","answer","woman","swa",17,0
9502,3,2019,27,3599,"user",FALSE,"symptoms",NA,5,"pregnancy","question","woman","swa",17,0
9502,3,2019,28,1116,"user",FALSE,"symptoms",NA,5,"pregnancy","question","woman","swa",17,0
9502,4,2019,29,2566,"agent",NA,NA,NA,5,"pregnancy","answer, question","woman","swa",17,0
9965,2,2019,1,NA,"user",TRUE,"advice",NA,1,"contraception","question","woman","eng",20,0
9965,2,2019,2,2,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",20,0
9965,2,2019,3,2,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",20,0
9965,2,2019,4,2,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",20,0
9965,2,2019,5,237,"user",FALSE,"causes",NA,1,"unsafe days","question","woman","eng",20,0
9965,2,2019,6,1,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",20,0
9965,2,2019,7,850,"agent",NA,NA,NA,1,"unsafe days","answer","woman","eng",20,0
9965,2,2019,8,1,"agent",NA,NA,NA,1,"unsafe days","answer, question","woman","eng",20,0
9965,2,2019,9,0,"user",FALSE,NA,NA,1,"unsafe days","thanks","woman","eng",20,0
9965,2,2019,10,2,"user",FALSE,NA,NA,1,"unsafe days","response","woman","eng",20,0
9965,2,2019,11,32,"agent",NA,NA,NA,1,"contraception","question","woman","eng",20,0
9965,2,2019,12,1322,"user",TRUE,NA,NA,1,"contraception","response","woman","eng",20,0
10021,36,2018,1,NA,"user",TRUE,"advice",NA,1,"STI","question","woman","eng",17,0
10021,36,2018,2,1,"agent",NA,NA,NA,1,"STI","answer, question","woman","eng",17,0
10021,36,2018,3,5,"user",FALSE,"advice",NA,1,"STI","question","woman","eng",17,0
10021,36,2018,4,18,"agent",NA,NA,NA,1,"STI","answer, question","woman","eng",17,0
10021,36,2018,5,3,"user",FALSE,"advice",NA,1,"contraception","question","woman","eng",17,0
10021,36,2018,6,7,"agent",NA,NA,NA,1,"contraception","answer","woman","eng",17,0
10021,36,2018,7,0,"agent",NA,NA,NA,1,"contraception","answer","woman","eng",17,0
10021,36,2018,8,1,"agent",NA,NA,NA,1,"contraception","answer","woman","eng",17,0
10021,36,2018,9,0,"agent",NA,NA,NA,1,"contraception","question","woman","eng",17,0
10021,36,2018,10,3,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",17,0
10021,36,2018,11,2,"agent",NA,NA,NA,1,"contraception","question","woman","eng",17,0
10021,36,2018,12,2,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",17,0
10021,36,2018,13,2,"agent",NA,NA,NA,1,"contraception","answer","woman","eng",17,0
10021,36,2018,14,25,"user",TRUE,NA,NA,1,"contraception","response","woman","eng",17,0
10021,36,2018,15,2,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",17,0
10331,45,2018,1,NA,"user",TRUE,"causes",NA,1,"unsafe days","question","woman","eng",19,0
10331,45,2018,2,8,"user",FALSE,NA,NA,1,"unsafe days","nothing","woman","eng",19,0
10331,45,2018,3,863,"agent",NA,NA,NA,1,"unsafe days","answer","woman","eng",19,0
10331,45,2018,4,0,"agent",NA,NA,NA,1,"unsafe days","question","woman","eng",19,0
10331,45,2018,5,716,"user",FALSE,"causes",NA,1,"unsafe days","question","woman","eng",19,0
10331,45,2018,6,2,"user",FALSE,"causes",NA,1,"unsafe days","question","woman","eng",19,0
10331,45,2018,7,39,"agent",NA,NA,NA,1,"unsafe days","answer, question","woman","eng",19,0
10331,45,2018,8,14,"user",NA,"advice",NA,1,"unsafe days","question","woman","eng",19,0
10331,45,2018,9,3,"agent",NA,NA,NA,1,"unsafe days","answer, question","woman","eng",19,0
10331,45,2018,10,4,"user",FALSE,NA,NA,1,"unsafe days","thanks","woman","eng",19,0
10331,45,2018,11,2,"agent",NA,NA,NA,1,"contraception","question","woman","eng",19,0
10331,45,2018,12,0,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",19,0
10331,45,2018,13,11,"user",TRUE,NA,NA,1,"contraception","response","woman","eng",19,0
10331,45,2018,14,1,"user",FALSE,"other",NA,1,"contraception","question","woman","eng",19,0
10331,45,2018,15,27,"agent",NA,NA,NA,1,"contraception","bye","woman","eng",19,0
10331,45,2018,16,6,"user",TRUE,"causes",NA,1,"emergency contraception","question","woman","eng",19,0
10331,45,2018,17,43,"agent",NA,NA,NA,1,"emergency contraception","answer, question","woman","eng",19,0
10331,46,2018,18,7106,"user",TRUE,NA,NA,2,"relationships","nothing","woman","eng",19,0
10331,46,2018,19,96,"agent",NA,NA,NA,2,"relationships","question","woman","eng",19,0
10331,46,2018,20,27,"user",FALSE,"advice",NA,2,"relationships","question","woman","eng",19,0
10331,46,2018,21,43,"agent",NA,NA,NA,2,"relationships","answer, question","woman","eng",19,0
10331,46,2018,22,2679,"user",TRUE,"advice",NA,2,"relationships","question","woman","eng",19,0
10331,46,2018,23,4,"user",FALSE,NA,NA,2,"relationships","nothing","woman","eng",19,0
10331,46,2018,24,1532,"agent",NA,NA,NA,2,"relationships","answer","woman","eng",19,0
10430,44,2018,1,NA,"user",TRUE,"causes",NA,1,"menstruation","question","woman","eng",22,0
10430,44,2018,2,5,"user",FALSE,NA,NA,1,"menstruation","thanks","woman","eng",22,0
10430,45,2018,3,753,"agent",NA,NA,NA,1,"menstruation","answer, question","woman","eng",22,0
10430,45,2018,4,2,"user",FALSE,NA,NA,1,"menstruation","response","woman","eng",22,0
10430,45,2018,5,23,"agent",NA,NA,NA,1,"menstruation","question","woman","eng",22,0
10430,45,2018,6,2,"user",FALSE,"causes","yes",1,"menstruation","question","woman","eng",22,0
10430,45,2018,7,3,"agent",NA,NA,NA,1,"menstruation","answer, question","woman","eng",22,0
10430,45,2018,8,3,"user",FALSE,NA,NA,1,"menstruation","response","woman","eng",22,0
10430,45,2018,9,0,"agent",NA,NA,NA,1,"menstruation","bye","woman","eng",22,0
10430,45,2018,10,1958,"user",FALSE,"meaning",NA,2,"srh","question","woman","eng",22,0
10430,45,2018,11,4,"user",FALSE,"meaning",NA,2,"srh","question","woman","eng",22,0
10430,45,2018,12,8,"agent",NA,NA,NA,2,"srh","question","woman","eng",22,0
10430,45,2018,13,7,"user",FALSE,"meaning",NA,2,"srh","question","woman","eng",22,0
10430,45,2018,14,13,"agent",NA,NA,NA,2,"srh","answer, question","woman","eng",22,0
10430,45,2018,15,19,"user",FALSE,"meaning",NA,2,"safe sex","question","woman","eng",22,0
10430,45,2018,16,844,"agent",NA,NA,NA,2,"safe sex","answer","woman","eng",22,0
10717,44,2018,1,NA,"user",TRUE,"causes",NA,1,"arousal","question","man","eng",30,0
10717,44,2018,2,2,"user",FALSE,"causes",NA,1,"masturbation","question","man","eng",30,0
10717,44,2018,3,1,"user",FALSE,"causes",NA,1,"fertility","question","man","eng",30,0
10717,44,2018,4,63,"agent",NA,NA,NA,1,"fertility","answer, question","man","eng",30,0
10717,44,2018,5,3,"user",FALSE,"causes",NA,1,"abortion","question","man","eng",30,0
10717,44,2018,6,16,"agent",NA,NA,NA,1,"abortion","answer, question","man","eng",30,0
10717,44,2018,7,5,"user",FALSE,NA,NA,1,"abortion","response","man","eng",30,0
10717,44,2018,8,1,"user",FALSE,"causes",NA,1,"masturbation","question","man","eng",30,0
10717,44,2018,9,188,"agent",NA,NA,NA,1,"masturbation","answer, question","man","eng",30,0
10717,44,2018,10,4,"user",FALSE,"causes",NA,1,"injectables","question","man","eng",30,0
10717,44,2018,11,104,"agent",NA,NA,NA,1,"injectables","answer","man","eng",30,0
10717,44,2018,12,6,"user",FALSE,"causes",NA,1,"sex during pregnancy","question","man","eng",30,0
10717,44,2018,13,85,"agent",NA,NA,NA,1,"sex during pregnancy","answer","man","eng",30,0
10717,44,2018,14,3584,"user",FALSE,"causes",NA,2,"sex frequency","question","man","eng",30,0
10717,44,2018,15,884,"agent",NA,NA,NA,2,"sex frequency","answer","man","eng",30,0
10717,44,2018,16,0,"agent",NA,NA,NA,2,"sex frequency","question","man","eng",30,0
10717,44,2018,17,1,"user",FALSE,"causes",NA,2,"genital cutting","question","man","eng",30,0
10717,45,2018,18,2102,"agent",NA,NA,NA,2,"genital cutting","question","man","eng",30,0
10717,45,2018,19,1337,"user",FALSE,"advice",NA,3,"erections","question","man","eng",30,0
10717,45,2018,20,116,"agent",NA,NA,NA,3,"erections","question","man","eng",30,0
10717,52,2018,21,72612,"user",FALSE,"causes",NA,4,"HIV","question","man","eng",30,0
10717,1,2019,22,11167,"agent",NA,NA,NA,4,"HIV","answer, question","man","eng",30,0
10812,13,2018,1,NA,"user",NA,"access",NA,1,"service","question","woman","eng",NA,0
10812,13,2018,2,188,"agent",NA,NA,NA,1,"service","answer","woman","eng",NA,0
10812,13,2018,3,0,"agent",NA,NA,NA,1,"service","question","woman","eng",NA,0
10812,13,2018,4,0,"user",NA,NA,NA,1,"service","response","woman","eng",NA,0
10812,13,2018,5,7,"user",NA,"access",NA,1,"health facility","question","woman","eng",NA,0
10812,13,2018,6,386,"user",NA,"access",NA,1,"health facility","question","woman","eng",NA,0
10812,13,2018,7,4,"user",NA,NA,NA,1,"health facility","thanks","woman","eng",NA,0
10812,13,2018,8,472,"user",NA,"access",NA,1,"health facility","question","woman","eng",NA,0
10812,13,2018,9,142,"user",NA,"access",NA,1,"health facility","question","woman","eng",NA,0
10812,13,2018,10,296,"user",NA,"access",NA,1,"health facility","question","woman","eng",NA,0
10812,13,2018,11,5765,"user",NA,NA,NA,1,"health facility","nothing","woman","eng",NA,0
10812,13,2018,12,1762,"user",NA,"access",NA,1,"health facility","question","woman","eng",NA,0
10812,14,2018,13,931,"user",NA,"access",NA,1,"health facility","question","woman","eng",NA,0
10812,14,2018,14,22,"user",NA,NA,NA,1,"health facility","nothing","woman","eng",NA,0
10812,14,2018,15,1413,"agent",NA,NA,NA,1,"health facility","answer, question","woman","eng",NA,0
10812,14,2018,16,7,"user",NA,NA,NA,1,"health facility","response","woman","eng",NA,0
10854,33,2018,1,NA,"user",TRUE,"causes",NA,4,"STI","question","man","eng",20,0
10854,33,2018,2,1,"user",FALSE,"causes",NA,4,"condoms","question","man","eng",20,0
10854,33,2018,3,44,"agent",NA,NA,NA,4,"condoms","answer, question","man","eng",20,0
10854,33,2018,4,4,"user",TRUE,NA,NA,4,"condoms","response","man","eng",20,0
10854,33,2018,5,10,"agent",NA,NA,NA,4,"condoms","answer","man","eng",20,0
10854,33,2018,6,5,"user",FALSE,NA,NA,4,"condoms","thanks","man","eng",20,0
10854,33,2018,7,283,"agent",NA,NA,NA,4,"STI","answer, question","man","eng",20,0
10854,33,2018,8,5,"user",TRUE,"causes",NA,4,"STI","question","man","eng",20,0
10854,33,2018,9,17,"agent",NA,NA,NA,4,"STI","question","man","eng",20,0
10854,33,2018,10,67,"user",FALSE,"symptoms",NA,4,"erections","question","man","eng",20,0
10854,33,2018,11,13,"agent",NA,NA,NA,4,"erections","answer","man","eng",20,0
10854,33,2018,12,0,"agent",NA,NA,NA,4,"erections","question","man","eng",20,0
10854,33,2018,13,4,"user",FALSE,NA,NA,4,"erections","thanks","man","eng",20,0
10854,33,2018,14,2,"user",FALSE,"causes",NA,4,"erections","question","man","eng",20,0
10854,33,2018,15,41,"agent",NA,NA,NA,4,"erections","answer","man","eng",20,0
10854,33,2018,16,1,"agent",NA,NA,NA,4,"erections","question","man","eng",20,0
10854,33,2018,17,2,"user",FALSE,NA,NA,4,"erections","bye","man","eng",20,0
10854,33,2018,18,6,"user",TRUE,NA,NA,4,"erections","thanks","man","eng",20,0
10854,33,2018,19,7,"agent",NA,NA,NA,4,"erections","bye","man","eng",20,0
10854,33,2018,20,2984,"user",FALSE,NA,NA,5,"service","nothing","man","eng",20,0
10854,33,2018,21,1019,"agent",NA,NA,NA,5,"service","question","man","eng",20,0
11115,43,2018,1,NA,"user",TRUE,"causes",NA,1,"contraception","question","woman","eng",18,0
11115,43,2018,2,3,"user",FALSE,"meaning",NA,1,"contraception","question","woman","eng",18,0
11115,44,2018,3,2103,"agent",NA,NA,NA,1,"contraception","answer","woman","eng",18,0
11115,44,2018,4,0,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",18,0
11115,44,2018,5,1594,"user",FALSE,"causes",NA,1,"contraception","question","woman","eng",18,0
11115,44,2018,6,0,"user",FALSE,"advice",NA,1,"contraception","question","woman","eng",18,0
11115,44,2018,7,28,"agent",NA,NA,NA,1,"contraception","answer","woman","eng",18,0
11115,44,2018,8,1144,"user",FALSE,"advice",NA,1,"contraception","question","woman","eng",18,0
11115,44,2018,9,1,"user",FALSE,"causes",NA,1,"contraception","question","woman","eng",18,0
11115,44,2018,10,346,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",18,0
11115,44,2018,11,0,"agent",NA,NA,NA,1,"contraception","answer","woman","eng",18,0
11115,44,2018,12,519,"user",FALSE,"causes",NA,1,"contraception","question","woman","eng",18,0
11115,44,2018,13,4,"user",FALSE,"causes",NA,1,"contraception","question","woman","eng",18,0
11115,44,2018,14,3,"user",FALSE,"causes",NA,1,"contraception","question","woman","eng",18,0
11115,44,2018,15,2,"user",FALSE,"causes",NA,1,"emergency contraception","question","woman","eng",18,0
11115,44,2018,16,1,"user",FALSE,"symptoms",NA,1,"emergency contraception","question","woman","eng",18,0
11115,44,2018,17,13,"user",FALSE,"causes",NA,1,"emergency contraception","question","woman","eng",18,0
11115,44,2018,18,625,"agent",NA,NA,NA,1,"emergency contraception","answer","woman","eng",18,0
11115,44,2018,19,0,"agent",NA,NA,NA,1,"emergency contraception","answer","woman","eng",18,0
11115,44,2018,20,1,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",18,0
11115,44,2018,21,46,"user",FALSE,"meaning",NA,1,"oral contraceptives","question","woman","eng",18,0
11115,44,2018,22,62,"agent",NA,NA,NA,1,"oral contraceptives","answer","woman","eng",18,0
11115,44,2018,23,133,"agent",NA,NA,NA,1,"oral contraceptives","answer, question","woman","eng",18,1
11115,44,2018,25,16,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",18,0
11115,44,2018,26,0,"agent",NA,NA,NA,1,"contraception","answer, question","woman","eng",18,0
11115,44,2018,27,283,"user",FALSE,"advice",NA,1,"oral contraceptives","question","woman","eng",18,0
11115,44,2018,28,141,"agent",NA,NA,NA,1,"oral contraceptives","answer, question","woman","eng",18,0
11115,44,2018,30,17,"agent",NA,NA,NA,1,"oral contraceptives","bye","woman","eng",18,0
11115,44,2018,31,0,"user",FALSE,NA,NA,1,"oral contraceptives","bye","woman","eng",18,0
11115,44,2018,32,756,"agent",NA,NA,NA,1,"contraception","question","woman","eng",18,0
11115,44,2018,33,0,"agent",NA,NA,NA,1,"contraception","answer","woman","eng",18,0
11115,44,2018,34,0,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",18,0
11115,44,2018,35,13,"user",FALSE,NA,NA,1,"contraception","response","woman","eng",18,0
11115,44,2018,36,8,"user",FALSE,NA,NA,1,"contraception","nothing","woman","eng",18,0
11115,44,2018,37,321,"agent",NA,NA,NA,1,"contraception","answer","woman","eng",18,0
11115,44,2018,38,989,"user",FALSE,NA,NA,1,"contraception","nothing","woman","eng",18,0
11115,44,2018,39,3,"user",FALSE,"advice",NA,1,"emergency contraception","question","woman","eng",18,0
11115,44,2018,40,893,"agent",NA,NA,NA,1,"emergency contraception","answer","woman","eng",18,0
11115,44,2018,41,0,"agent",NA,NA,NA,1,"emergency contraception","question","woman","eng",18,0
11115,44,2018,42,2,"user",FALSE,"advice",NA,1,"emergency contraception","question","woman","eng",18,0
11115,44,2018,43,2,"user",FALSE,"advice",NA,1,"emergency contraception","question","woman","eng",18,0
11115,44,2018,44,658,"user",FALSE,"causes",NA,1,"oral sex","question","woman","eng",18,0
11115,44,2018,45,635,"agent",NA,NA,NA,1,"emergency contraception","answer","woman","eng",18,0
11115,44,2018,46,1,"agent",NA,NA,NA,1,"oral sex","answer, question","woman","eng",18,0
11115,44,2018,47,77,"user",FALSE,"symptoms",NA,1,"emergency contraception","question","woman","eng",18,0
11115,44,2018,48,1,"user",FALSE,"symptoms",NA,1,"emergency contraception","question","woman","eng",18,0
11115,45,2018,49,763,"agent",NA,NA,NA,1,"emergency contraception","answer, question","woman","eng",18,0
11115,45,2018,50,1290,"user",FALSE,"causes",NA,2,"contraception","question","woman","eng",18,0
11115,45,2018,51,74,"agent",NA,NA,NA,2,"contraception","answer","woman","eng",18,0
11115,45,2018,52,4,"agent",NA,NA,NA,2,"contraception","answer","woman","eng",18,1
11115,46,2018,53,13430,"user",FALSE,NA,NA,2,"contraception","response","woman","eng",18,0
11115,46,2018,54,2554,"user",FALSE,"causes",NA,2,"contraception","question","woman","eng",18,0
11115,47,2018,55,2795,"agent",NA,NA,NA,2,"contraception","question","woman","eng",18,0
11365,3,2019,1,NA,"user",TRUE,"advice",NA,1,"fertility","question","man","eng",26,0
11365,3,2019,2,19,"user",FALSE,"symptoms",NA,1,"ejaculation","question","man","eng",26,0
11365,3,2019,3,22,"agent",NA,NA,NA,1,"fertility","answer","man","eng",26,0
11365,3,2019,4,1,"agent",NA,NA,NA,1,"ejaculation","answer","man","eng",26,0
11365,3,2019,5,3,"user",FALSE,"symptoms",NA,1,"ejaculation","question","man","eng",26,0
11365,3,2019,6,2,"user",FALSE,"symptoms",NA,1,"ejaculation","question","man","eng",26,0
11365,3,2019,7,10,"agent",NA,NA,NA,1,"ejaculation","answer","man","eng",26,0
11365,3,2019,8,19,"user",FALSE,"advice",NA,1,"sex frequency","question","man","eng",26,0
11365,3,2019,9,4,"user",FALSE,"advice",NA,1,"sex frequency","question","man","eng",26,0
11365,3,2019,10,2,"agent",NA,NA,NA,1,"sex frequency","answer","man","eng",26,0
11365,3,2019,11,0,"agent",NA,NA,NA,1,"sex frequency","answer, question","man","eng",26,0
11365,3,2019,12,6,"user",FALSE,"advice",NA,1,"relationships","question","man","eng",26,0
11365,3,2019,13,6,"agent",NA,NA,NA,1,"relationships","answer","man","eng",26,0
11365,3,2019,14,360,"user",FALSE,"causes",NA,1,"sexual preferences","question","man","eng",26,0
11365,3,2019,15,2,"user",FALSE,"causes",NA,1,"sexual preferences","question","man","eng",26,0
11365,3,2019,16,4,"user",FALSE,NA,NA,1,"sexual preferences","thanks","man","eng",26,0
11365,3,2019,17,768,"agent",NA,NA,NA,1,"sexual preferences","answer, question","man","eng",26,0
11365,3,2019,18,8,"user",FALSE,"advice",NA,1,"sexual preferences","question","man","eng",26,0
11365,3,2019,19,8,"agent",NA,NA,NA,1,"sexual preferences","answer","man","eng",26,0
11365,3,2019,20,280,"user",FALSE,"causes",NA,1,"contraception","question","man","eng",26,0
11365,3,2019,21,2,"user",FALSE,"causes","yes",1,"condoms","question","man","eng",26,0
11365,3,2019,22,6,"agent",NA,NA,NA,1,"contraception","answer, question","man","eng",26,0
11365,3,2019,23,1,"agent",NA,NA,NA,1,"condoms","answer, question","man","eng",26,0
11848,21,2018,1,NA,"user",TRUE,NA,NA,1,"contraception","thanks","woman","swa",20,0
11848,21,2018,2,6,"agent",NA,NA,NA,1,"contraception","question","woman","swa",20,0
11848,21,2018,3,1,"user",FALSE,NA,NA,1,"contraception","response","woman","swa",20,0
11848,21,2018,4,4,"agent",NA,NA,NA,1,"injectables","answer","woman","swa",20,0
11848,21,2018,5,0,"agent",NA,NA,NA,1,"injectables","answer","woman","swa",20,0
11848,21,2018,6,0,"agent",NA,NA,NA,1,"injectables","answer","woman","swa",20,0
11848,21,2018,7,0,"agent",NA,NA,NA,1,"injectables","answer, question","woman","swa",20,0
11848,21,2018,8,3,"user",FALSE,NA,NA,1,"injectables","thanks","woman","swa",20,0
11848,21,2018,9,1,"user",FALSE,"causes",NA,1,"emergency contraception","question","woman","swa",20,0
11848,21,2018,10,1,"agent",NA,NA,NA,1,"emergency contraception","answer, question","woman","swa",20,0
11848,21,2018,11,0,"agent",NA,NA,NA,1,"emergency contraception","answer","woman","swa",20,0
